millis,epoch,sync,f1LV,f2LV,f3LV,f4LV,f5LV,f1RV,f2RV,f3RV,f4RV,f5RV
196756, 1542380383, 713, 752, 1304, 1031, 1500, 762, 733, 782, 777, 772, 742
196766, 1542380383, 703, 762, 1309, 1011, 1451, 762, 752, 777, 782, 782, 747
196776, 1542380383, 713, 757, 1314, 1011, 1373, 752, 738, 772, 777, 762, 742
196786, 1542380383, 713, 757, 1339, 1016, 1378, 747, 738, 772, 777, 762, 742
196796, 1542380383, 713, 762, 1368, 1031, 1344, 747, 733, 767, 777, 767, 742
196806, 1542380383, 713, 762, 1392, 1036, 1324, 747, 738, 767, 777, 762, 742
196816, 1542380383, 713, 772, 1441, 1045, 1324, 742, 738, 772, 767, 762, 742
196826, 1542380383, 713, 767, 1471, 1055, 1300, 752, 747, 772, 786, 777, 747
196836, 1542380383, 708, 767, 1515, 1070, 1270, 738, 738, 767, 777, 772, 742
196846, 1542380383, 713, 757, 1544, 1065, 1300, 738, 742, 767, 777, 772, 742
196856, 1542380383, 718, 762, 1564, 1075, 1319, 738, 738, 762, 772, 767, 742
196866, 1542380383, 718, 762, 1627, 1109, 1339, 738, 742, 762, 772, 772, 747
196876, 1542380383, 718, 762, 1686, 1143, 1392, 738, 738, 762, 782, 767, 747
196886, 1542380383, 718, 757, 1735, 1158, 1432, 742, 742, 767, 777, 767, 742
196896, 1542380383, 708, 767, 1818, 1197, 1451, 747, 742, 767, 782, 767, 752
196907, 1542380383, 723, 762, 1837, 1192, 1441, 738, 742, 772, 772, 762, 742
196917, 1542380383, 723, 767, 1915, 1192, 1407, 738, 738, 767, 782, 762, 742
196927, 1542380383, 723, 767, 2038, 1207, 1353, 738, 738, 762, 767, 767, 747
196937, 1542380383, 723, 767, 2214, 1212, 1304, 738, 738, 762, 767, 762, 742
196947, 1542380383, 723, 762, 2331, 1226, 1226, 742, 738, 762, 772, 757, 742
196957, 1542380383, 723, 772, 2478, 1231, 1197, 733, 752, 777, 777, 767, 752
196967, 1542380383, 713, 772, 2649, 1236, 1143, 742, 742, 772, 772, 762, 742
196977, 1542380383, 723, 777, 2712, 1226, 1080, 738, 738, 767, 767, 757, 747
196987, 1542380383, 723, 777, 2869, 1217, 1021, 747, 733, 762, 767, 757, 747
196997, 1542380383, 728, 772, 2908, 1143, 933, 747, 728, 767, 762, 752, 742
197007, 1542380383, 733, 767, 3093, 1021, 865, 752, 869, 772, 757, 757, 738
197017, 1542380383, 742, 762, 3186, 860, 850, 742, 884, 782, 767, 757, 742
197027, 1542380383, 738, 782, 3191, 855, 821, 747, 957, 821, 762, 762, 742
197046, 1542380383, 698, 782, 2707, 826, 801, 747, 948, 923, 782, 762, 738
197056, 1542380383, 684, 786, 2409, 801, 796, 742, 972, 982, 821, 786, 718
197066, 1542380383, 684, 772, 1945, 796, 782, 738, 967, 1119, 957, 1031, 738
197076, 1542380383, 742, 767, 1578, 786, 777, 738, 977, 1187, 1104, 1192, 757
197086, 1542380383, 767, 762, 1363, 786, 772, 742, 962, 1197, 1153, 1480, 786
197096, 1542380383, 791, 767, 1109, 782, 777, 738, 967, 1221, 1207, 1652, 835
197106, 1542380383, 806, 767, 957, 786, 782, 742, 957, 1260, 1217, 1739, 821
197116, 1542380383, 806, 772, 855, 782, 767, 738, 948, 1260, 1226, 1764, 782
197126, 1542380383, 811, 762, 835, 777, 762, 733, 962, 1300, 1231, 1759, 786
197136, 1542380383, 806, 757, 845, 777, 757, 738, 972, 1334, 1260, 1852, 772
197146, 1542380383, 786, 757, 816, 777, 767, 738, 992, 1358, 1265, 1862, 777
197156, 1542380383, 772, 757, 816, 772, 762, 738, 977, 1368, 1265, 1871, 767
197166, 1542380383, 767, 757, 811, 791, 772, 747, 1001, 1402, 1260, 1881, 757
197176, 1542380383, 752, 757, 806, 777, 762, 738, 987, 1392, 1275, 1827, 757
197186, 1542380383, 752, 757, 796, 772, 762, 738, 987, 1388, 1270, 1793, 747
197196, 1542380383, 747, 757, 786, 772, 757, 738, 972, 1363, 1251, 1735, 747
197206, 1542380383, 738, 752, 791, 777, 757, 738, 972, 1329, 1212, 1681, 752
197216, 1542380383, 738, 757, 791, 777, 757, 738, 957, 1290, 1212, 1632, 747
197226, 1542380383, 733, 757, 786, 782, 757, 738, 933, 1260, 1153, 1568, 752
197236, 1542380383, 728, 762, 796, 777, 762, 742, 933, 1231, 1158, 1539, 752
197246, 1542380383, 733, 762, 782, 772, 757, 738, 913, 1192, 1089, 1480, 757
197256, 1542380383, 733, 762, 782, 772, 757, 738, 904, 1192, 1094, 1480, 747
197266, 1542380383, 733, 762, 786, 767, 757, 738, 884, 1182, 1089, 1422, 757
197276, 1542380383, 728, 757, 777, 767, 757, 738, 752, 1168, 1075, 1432, 747
197286, 1542380383, 728, 757, 782, 762, 757, 738, 850, 1168, 1065, 1422, 752
197296, 1542380383, 728, 752, 777, 767, 757, 752, 752, 1168, 1089, 1427, 757
197306, 1542380383, 718, 762, 777, 767, 762, 738, 913, 1153, 1075, 1432, 747
197316, 1542380383, 733, 752, 777, 757, 757, 738, 738, 1158, 1075, 1422, 757
197326, 1542380383, 733, 752, 777, 762, 757, 738, 909, 1173, 1080, 1417, 757
197336, 1542380383, 733, 752, 777, 762, 757, 738, 913, 1187, 1080, 1407, 752
197346, 1542380383, 733, 752, 777, 762, 757, 738, 928, 1192, 1089, 1427, 747
197356, 1542380383, 733, 752, 772, 762, 762, 738, 923, 1231, 1109, 1412, 747
197366, 1542380383, 723, 762, 777, 767, 767, 742, 933, 1251, 1138, 1451, 747
197376, 1542380383, 738, 752, 772, 767, 762, 742, 938, 1256, 1163, 1427, 742
197386, 1542380383, 738, 752, 772, 757, 757, 738, 948, 1275, 1153, 1436, 742
197396, 1542380383, 738, 752, 767, 762, 762, 738, 962, 1290, 1163, 1456, 742
197406, 1542380383, 733, 752, 762, 767, 757, 738, 967, 1309, 1163, 1417, 742
197416, 1542380383, 733, 752, 767, 772, 757, 738, 972, 1339, 1182, 1427, 742
197426, 1542380383, 733, 752, 772, 767, 752, 738, 982, 1378, 1212, 1422, 752
197436, 1542380383, 728, 757, 772, 772, 757, 742, 987, 1388, 1192, 1392, 738
197446, 1542380383, 733, 747, 767, 757, 747, 738, 992, 1402, 1187, 1344, 742
197456, 1542380383, 728, 747, 767, 757, 742, 738, 1001, 1461, 1192, 1314, 738
197466, 1542380383, 728, 742, 762, 757, 747, 738, 1016, 1485, 1192, 1260, 742
197476, 1542380383, 728, 777, 738, 747, 767, 742, 1055, 1485, 1168, 1163, 742
197486, 1542380383, 723, 835, 747, 747, 752, 733, 1089, 1529, 1104, 1085, 747
197496, 1542380383, 723, 865, 767, 757, 747, 742, 1114, 1608, 1070, 957, 752
197506, 1542380383, 733, 953, 733, 742, 757, 742, 1129, 1603, 1036, 933, 752
197516, 1542380383, 728, 1016, 801, 752, 752, 733, 1163, 1617, 948, 840, 747
197526, 1542380383, 738, 1070, 894, 747, 742, 738, 1158, 1573, 879, 855, 752
197536, 1542380383, 733, 1138, 948, 747, 752, 733, 1182, 1441, 874, 821, 742
197547, 1542380383, 723, 1207, 1031, 742, 747, 733, 1173, 1236, 840, 821, 742
197557, 1542380384, 694, 1275, 1207, 757, 728, 728, 742, 1089, 830, 830, 752
197567, 1542380384, 694, 1383, 1324, 801, 772, 723, 1153, 992, 806, 806, 742
197577, 1542380384, 728, 1485, 1397, 860, 874, 728, 1065, 909, 801, 801, 742
197587, 1542380384, 733, 1578, 1476, 938, 933, 723, 987, 874, 806, 811, 742
197597, 1542380384, 728, 1612, 1515, 987, 987, 728, 918, 860, 816, 791, 747
197607, 1542380384, 723, 1656, 1554, 1041, 1050, 733, 840, 840, 796, 782, 747
197617, 1542380384, 713, 1676, 1568, 1075, 1114, 738, 782, 826, 811, 782, 747
197627, 1542380384, 713, 1725, 1573, 1099, 1158, 738, 821, 826, 801, 782, 747
197637, 1542380384, 718, 1710, 1554, 1099, 1177, 738, 816, 816, 796, 772, 747
197647, 1542380384, 723, 1700, 1549, 1099, 1197, 733, 806, 830, 777, 772, 742
197657, 1542380384, 718, 1676, 1529, 1109, 1236, 738, 796, 821, 777, 777, 747
197667, 1542380384, 713, 1612, 1495, 1129, 1280, 738, 796, 801, 782, 772, 747
197677, 1542380384, 713, 1564, 1451, 1129, 1300, 733, 791, 806, 772, 767, 747
197687, 1542380384, 713, 1476, 1436, 1114, 1309, 738, 791, 801, 791, 782, 752
197697, 1542380384, 708, 1436, 1402, 1099, 1329, 742, 796, 801, 772, 772, 747
197707, 1542380384, 713, 1392, 1363, 1080, 1304, 733, 796, 786, 772, 772, 747
197718, 1542380384, 718, 1348, 1334, 1065, 1290, 738, 796, 786, 767, 767, 747
197728, 1542380384, 718, 1275, 1314, 1016, 1265, 738, 786, 782, 767, 777, 747
197738, 1542380384, 718, 1236, 1300, 1011, 1236, 738, 791, 782, 767, 772, 747
197748, 1542380384, 718, 1207, 1260, 997, 1202, 738, 811, 782, 772, 772, 747
197758, 1542380384, 713, 1231, 1270, 982, 1197, 742, 811, 767, 782, 772, 752
197768, 1542380384, 728, 1226, 1251, 972, 1138, 738, 801, 762, 772, 772, 747
197778, 1542380384, 728, 1221, 1260, 943, 1119, 738, 796, 772, 772, 767, 742
197788, 1542380384, 723, 1231, 1246, 928, 1080, 738, 806, 777, 772, 752, 742
197798, 1542380384, 723, 1256, 1265, 933, 1041, 738, 811, 772, 772, 757, 742
197808, 1542380384, 723, 1270, 1275, 913, 1001, 738, 806, 767, 772, 757, 747
197818, 1542380384, 723, 1295, 1275, 918, 972, 742, 811, 767, 772, 782, 757
197828, 1542380384, 718, 1344, 1300, 899, 943, 747, 806, 777, 772, 757, 747
197838, 1542380384, 728, 1358, 1314, 884, 913, 742, 801, 767, 772, 762, 747
197848, 1542380384, 728, 1427, 1324, 874, 879, 742, 806, 777, 777, 757, 747
197858, 1542380384, 728, 1485, 1348, 865, 850, 742, 806, 777, 767, 757, 747
197868, 1542380384, 728, 1554, 1373, 869, 869, 738, 801, 782, 772, 762, 747
197878, 1542380384, 728, 1617, 1402, 865, 840, 738, 806, 777, 777, 762, 742
197888, 1542380384, 728, 1700, 1417, 865, 855, 747, 806, 782, 782, 762, 752
197898, 1542380384, 723, 1803, 1466, 874, 830, 742, 806, 777, 772, 757, 747
197908, 1542380384, 733, 1857, 1495, 860, 826, 742, 801, 772, 777, 762, 742
197918, 1542380384, 738, 1930, 1480, 821, 801, 742, 801, 767, 772, 757, 747
197928, 1542380384, 747, 2052, 1480, 796, 786, 742, 806, 767, 772, 752, 742
197938, 1542380384, 752, 2199, 1476, 801, 782, 738, 786, 762, 777, 752, 742
197948, 1542380384, 747, 2346, 1436, 786, 777, 738, 782, 767, 777, 747, 747
197958, 1542380384, 718, 2521, 1402, 796, 782, 747, 786, 762, 772, 757, 747
197968, 1542380384, 723, 2556, 1319, 782, 772, 742, 733, 752, 777, 747, 742
197978, 1542380384, 713, 2624, 1256, 777, 762, 738, 4824, 767, 767, 747, 742
197988, 1542380384, 718, 2653, 1158, 791, 767, 742, 874, 782, 767, 757, 742
197998, 1542380384, 718, 2561, 1026, 786, 762, 742, 855, 845, 762, 752, 742
198008, 1542380384, 718, 2380, 938, 782, 752, 742, 845, 840, 757, 747, 738
198018, 1542380384, 703, 2111, 869, 777, 752, 742, 845, 909, 772, 757, 733
198028, 1542380384, 669, 1676, 865, 786, 762, 747, 894, 962, 821, 786, 738
198038, 1542380384, 703, 1260, 835, 777, 757, 738, 865, 1114, 913, 1016, 738
198053, 1542380384, 762, 1001, 816, 777, 767, 742, 899, 1231, 1129, 1275, 757
198063, 1542380384, 767, 923, 801, 767, 762, 738, 889, 1265, 1138, 1334, 752
198073, 1542380384, 772, 884, 811, 772, 762, 738, 894, 1363, 1099, 1500, 762
198083, 1542380384, 762, 840, 791, 762, 767, 738, 913, 1417, 1143, 1588, 752
198093, 1542380384, 757, 826, 801, 767, 767, 747, 909, 1480, 1217, 1617, 747
198103, 1542380384, 752, 826, 806, 767, 757, 738, 913, 1476, 1212, 1661, 742
198113, 1542380384, 757, 801, 791, 767, 757, 738, 918, 1515, 1246, 1730, 747
198123, 1542380384, 762, 801, 801, 772, 762, 738, 923, 1524, 1236, 1764, 752
198133, 1542380384, 752, 796, 782, 762, 757, 738, 913, 1520, 1265, 1754, 747
198144, 1542380384, 752, 791, 782, 762, 762, 738, 923, 1485, 1295, 1779, 747
198154, 1542380384, 747, 782, 782, 762, 757, 738, 894, 1427, 1280, 1793, 747
198164, 1542380384, 733, 786, 791, 762, 762, 742, 884, 1392, 1270, 1813, 752
198174, 1542380384, 738, 777, 777, 757, 757, 738, 874, 1348, 1270, 1744, 752
198184, 1542380384, 742, 777, 777, 752, 757, 738, 879, 1309, 1251, 1725, 752
198194, 1542380384, 738, 777, 777, 752, 757, 738, 884, 1300, 1246, 1681, 747
198204, 1542380384, 742, 772, 777, 757, 757, 738, 889, 1290, 1221, 1622, 752
198214, 1542380384, 738, 777, 777, 752, 757, 738, 884, 1300, 1197, 1554, 742
198224, 1542380384, 733, 772, 772, 752, 752, 747, 889, 1324, 1148, 1471, 747
198234, 1542380384, 723, 782, 777, 757, 757, 747, 874, 1329, 1119, 1432, 742
198244, 1542380384, 728, 777, 777, 747, 752, 738, 889, 1319, 1109, 1383, 742
198254, 1542380384, 723, 782, 772, 752, 752, 738, 909, 1344, 1094, 1329, 742
198264, 1542380384, 723, 777, 777, 747, 747, 738, 913, 1353, 1075, 1285, 742
198274, 1542380384, 723, 772, 772, 747, 747, 738, 899, 1363, 1075, 1270, 742
198284, 1542380384, 723, 777, 767, 747, 747, 738, 904, 1378, 1055, 1241, 742
198294, 1542380384, 713, 777, 767, 752, 757, 742, 909, 1422, 1055, 1226, 747
198304, 1542380384, 728, 772, 762, 752, 752, 738, 913, 1432, 1075, 1182, 747
198315, 1542380384, 728, 777, 762, 747, 752, 738, 909, 1436, 1070, 1197, 742
198325, 1542380384, 728, 772, 762, 752, 742, 738, 904, 1451, 1070, 1192, 742
198335, 1542380384, 723, 777, 762, 752, 742, 738, 899, 1461, 1085, 1231, 742
198345, 1542380384, 723, 772, 757, 747, 742, 738, 913, 1471, 1109, 1231, 742
198355, 1542380384, 723, 772, 757, 752, 742, 738, 909, 1524, 1168, 1319, 752
198365, 1542380384, 723, 772, 762, 757, 752, 742, 923, 1524, 1143, 1290, 742
198375, 1542380384, 728, 767, 762, 747, 747, 738, 928, 1539, 1148, 1339, 742
198385, 1542380384, 733, 767, 752, 752, 747, 738, 923, 1578, 1177, 1348, 747
198395, 1542380384, 738, 772, 752, 752, 742, 738, 938, 1617, 1202, 1324, 747
198405, 1542380384, 738, 767, 752, 752, 742, 738, 923, 1652, 1221, 1348, 747
198415, 1542380384, 733, 757, 747, 747, 742, 738, 938, 1671, 1207, 1309, 747
198425, 1542380384, 723, 830, 747, 747, 733, 752, 982, 1715, 1197, 1187, 752
198435, 1542380384, 733, 889, 738, 757, 757, 733, 972, 1730, 1158, 1124, 747
198445, 1542380384, 733, 855, 757, 752, 738, 733, 972, 1779, 1124, 1041, 747
198455, 1542380384, 733, 1001, 733, 742, 742, 742, 982, 1813, 1060, 923, 747
198465, 1542380384, 718, 1158, 742, 752, 738, 738, 972, 1832, 1001, 884, 747
198475, 1542380384, 718, 1163, 840, 747, 757, 733, 987, 1818, 957, 835, 747
198486, 1542380384, 728, 1270, 923, 752, 742, 733, 992, 1783, 913, 816, 747
198496, 1542380384, 718, 1363, 962, 747, 747, 738, 992, 1715, 874, 840, 742
198506, 1542380384, 713, 1642, 1045, 738, 742, 733, 1001, 1539, 840, 821, 742
198516, 1542380384, 694, 1852, 1148, 723, 733, 733, 992, 1304, 840, 816, 742
198526, 1542380384, 689, 2008, 1280, 786, 757, 723, 742, 1212, 840, 796, 742
198536, 1542380384, 703, 2043, 1319, 811, 855, 718, 933, 1055, 826, 791, 738
198546, 1542380384, 728, 2091, 1378, 894, 928, 723, 742, 972, 801, 796, 738
198556, 1542380385, 723, 2106, 1480, 987, 1075, 747, 752, 938, 821, 791, 742
198566, 1542380385, 718, 2150, 1476, 977, 1099, 747, 742, 909, 816, 806, 738
198576, 1542380385, 718, 2145, 1476, 1016, 1177, 752, 738, 874, 806, 801, 747
198586, 1542380385, 713, 2214, 1495, 1041, 1217, 752, 738, 811, 806, 801, 747
198596, 1542380385, 718, 2267, 1490, 1075, 1304, 742, 801, 826, 811, 782, 747
198606, 1542380385, 728, 2316, 1524, 1085, 1363, 752, 742, 830, 811, 801, 747
198616, 1542380385, 728, 2336, 1520, 1109, 1388, 752, 742, 821, 816, 796, 757
198626, 1542380385, 718, 2331, 1534, 1124, 1427, 752, 742, 816, 811, 791, 747
198636, 1542380385, 723, 2209, 1510, 1119, 1436, 752, 738, 801, 801, 786, 742
198646, 1542380385, 718, 2096, 1471, 1124, 1432, 747, 738, 796, 786, 777, 742
198656, 1542380385, 713, 1896, 1446, 1099, 1412, 752, 738, 801, 786, 777, 742
198666, 1542380385, 713, 1764, 1397, 1075, 1392, 757, 738, 791, 786, 782, 742
198676, 1542380385, 713, 1608, 1339, 1045, 1392, 762, 738, 791, 791, 777, 742
198686, 1542380385, 713, 1485, 1295, 1036, 1358, 767, 742, 791, 801, 782, 752
198696, 1542380385, 708, 1412, 1241, 1016, 1324, 762, 738, 786, 786, 782, 747
198706, 1542380385, 718, 1319, 1217, 982, 1319, 762, 738, 777, 786, 786, 747
198716, 1542380385, 718, 1270, 1187, 987, 1270, 762, 796, 777, 777, 791, 742
198726, 1542380385, 718, 1217, 1148, 957, 1221, 757, 796, 782, 786, 786, 742
198736, 1542380385, 718, 1202, 1133, 953, 1192, 757, 801, 777, 777, 782, 747
198746, 1542380385, 718, 1217, 1138, 948, 1202, 752, 801, 782, 772, 777, 762
198756, 1542380385, 713, 1256, 1153, 948, 1168, 747, 801, 782, 777, 786, 747
198766, 1542380385, 723, 1265, 1158, 933, 1114, 738, 801, 767, 772, 767, 747
198776, 1542380385, 723, 1319, 1168, 928, 1075, 738, 796, 777, 777, 772, 742
198786, 1542380385, 723, 1353, 1177, 899, 1045, 742, 796, 772, 772, 772, 742
198796, 1542380385, 723, 1451, 1202, 899, 977, 742, 791, 767, 772, 767, 742
198806, 1542380385, 728, 1603, 1217, 855, 894, 747, 801, 762, 772, 762, 742
198816, 1542380385, 733, 1739, 1241, 850, 855, 757, 796, 772, 786, 767, 747
198827, 1542380385, 728, 1940, 1265, 826, 830, 747, 786, 767, 772, 767, 742
198837, 1542380385, 738, 2111, 1260, 801, 821, 742, 782, 767, 777, 767, 747
198847, 1542380385, 738, 2385, 1295, 796, 806, 742, 786, 772, 762, 767, 742
198857, 1542380385, 738, 2653, 1319, 786, 806, 738, 796, 772, 772, 762, 742
198867, 1542380385, 733, 2917, 1358, 786, 796, 738, 796, 772, 762, 762, 742
198877, 1542380385, 738, 3186, 1363, 806, 796, 738, 796, 767, 762, 767, 742
198887, 1542380385, 742, 3641, 1383, 811, 796, 747, 796, 772, 772, 767, 747
198897, 1542380385, 747, 3792, 1358, 786, 791, 742, 791, 767, 767, 762, 742
198907, 1542380385, 742, 4178, 1353, 777, 786, 742, 786, 767, 762, 767, 742
198917, 1542380385, 742, 4516, 1309, 777, 782, 738, 791, 767, 757, 767, 742
198927, 1542380385, 738, 4828, 1280, 772, 777, 738, 791, 767, 757, 762, 742
198937, 1542380385, 728, 4824, 1177, 777, 777, 738, 772, 757, 757, 762, 742
198947, 1542380385, 708, 4828, 1109, 767, 767, 738, 791, 757, 782, 752, 747
198957, 1542380385, 694, 4858, 1031, 782, 777, 742, 801, 782, 772, 757, 742
198967, 1542380385, 703, 4833, 938, 767, 762, 738, 791, 816, 772, 762, 738
198977, 1542380385, 698, 4824, 884, 772, 762, 742, 826, 918, 772, 757, 733
198987, 1542380385, 684, 4828, 855, 782, 762, 738, 821, 1207, 772, 752, 738
198998, 1542380385, 689, 4824, 830, 772, 762, 738, 811, 1353, 840, 767, 728
199008, 1542380385, 703, 4271, 811, 772, 762, 738, 816, 1466, 972, 918, 738
199018, 1542380385, 738, 3299, 806, 762, 767, 747, 845, 1891, 1124, 1280, 747
199028, 1542380385, 757, 2429, 791, 757, 757, 738, 840, 2023, 1168, 1319, 742
199038, 1542380385, 757, 1700, 796, 762, 762, 738, 830, 2287, 1158, 1436, 747
199054, 1542380385, 728, 923, 791, 767, 762, 742, 840, 2463, 1221, 1539, 747
199064, 1542380385, 752, 801, 791, 757, 757, 738, 830, 2526, 1236, 1617, 742
199074, 1542380385, 762, 855, 791, 752, 747, 738, 830, 2502, 1285, 1691, 742
199084, 1542380385, 762, 835, 801, 757, 757, 738, 830, 2497, 1304, 1774, 742
199094, 1542380385, 757, 816, 801, 762, 767, 738, 840, 2429, 1358, 1876, 747
199104, 1542380385, 757, 806, 791, 762, 757, 738, 830, 2292, 1388, 1959, 747
199114, 1542380385, 757, 816, 782, 757, 757, 738, 816, 2135, 1383, 1994, 752
199124, 1542380385, 757, 806, 777, 757, 757, 738, 811, 1999, 1348, 1955, 747
199134, 1542380385, 742, 796, 777, 752, 757, 738, 816, 1857, 1319, 1862, 742
199144, 1542380385, 738, 786, 767, 757, 757, 738, 821, 1783, 1260, 1788, 747
199154, 1542380385, 733, 782, 762, 757, 752, 752, 830, 1700, 1275, 1642, 747
199164, 1542380385, 728, 796, 772, 757, 757, 742, 821, 1671, 1236, 1632, 738
199174, 1542380385, 728, 786, 767, 757, 752, 738, 816, 1622, 1192, 1617, 738
199184, 1542380385, 723, 777, 767, 752, 752, 738, 816, 1598, 1207, 1573, 738
199194, 1542380385, 723, 772, 762, 747, 757, 738, 816, 1534, 1177, 1564, 742
199204, 1542380385, 723, 772, 762, 747, 752, 738, 821, 1471, 1168, 1549, 738
199214, 1542380385, 718, 777, 762, 747, 752, 738, 826, 1461, 1158, 1510, 738
199224, 1542380385, 713, 777, 767, 747, 757, 742, 835, 1480, 1177, 1510, 747
199234, 1542380385, 728, 777, 762, 747, 747, 738, 826, 1480, 1177, 1490, 742
199244, 1542380385, 728, 777, 757, 747, 752, 738, 821, 1520, 1168, 1451, 738
199254, 1542380385, 728, 782, 752, 747, 747, 733, 811, 1559, 1173, 1407, 742
199264, 1542380385, 728, 772, 757, 752, 747, 738, 811, 1617, 1177, 1392, 742
199274, 1542380385, 733, 767, 757, 742, 742, 738, 811, 1715, 1177, 1358, 747
199284, 1542380385, 733, 767, 757, 752, 742, 738, 811, 1852, 1182, 1329, 747
199294, 1542380385, 728, 777, 762, 757, 747, 742, 821, 1857, 1173, 1329, 742
199304, 1542380385, 733, 772, 752, 747, 747, 738, 816, 1906, 1148, 1314, 742
199314, 1542380385, 728, 772, 752, 752, 747, 738, 821, 1945, 1129, 1197, 742
199324, 1542380385, 728, 777, 752, 752, 747, 738, 826, 2013, 1099, 1173, 747
199334, 1542380385, 728, 772, 752, 747, 747, 738, 816, 2082, 1119, 1094, 747
199344, 1542380385, 728, 782, 752, 747, 747, 738, 821, 2204, 1080, 1050, 742
199354, 1542380385, 723, 786, 762, 752, 752, 742, 830, 2350, 1085, 987, 747
199364, 1542380385, 733, 777, 757, 742, 742, 738, 830, 2448, 1129, 957, 742
199374, 1542380385, 733, 777, 752, 747, 742, 738, 826, 2590, 1153, 987, 742
199384, 1542380385, 728, 777, 752, 747, 747, 738, 826, 2697, 1182, 992, 742
199394, 1542380385, 728, 777, 752, 747, 742, 738, 826, 2883, 1217, 1011, 742
199404, 1542380385, 718, 762, 742, 747, 742, 738, 821, 2996, 1280, 1006, 742
199414, 1542380385, 723, 757, 742, 757, 752, 738, 840, 3250, 1314, 1006, 757
199424, 1542380385, 713, 782, 845, 733, 733, 742, 850, 3411, 1319, 948, 747
199434, 1542380385, 733, 767, 879, 752, 747, 738, 845, 3572, 1280, 889, 747
199444, 1542380385, 723, 772, 1207, 728, 742, 738, 845, 3758, 1153, 826, 742
199454, 1542380385, 718, 772, 1432, 738, 733, 733, 845, 3822, 982, 811, 742
